fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,mse,rmse,mae,r2,mape,baseline_mse,baseline_mae,baseline_r2,fit_time,pred_time
1,AAPL,stockmixer,regression,252,252,1990-03-13 05:00:00,1991-03-11 05:00:00,1991-03-12 05:00:00,1992-03-09 05:00:00,0.05119878550522575,0.2262714862841223,0.16163276433473286,-2.114847106016695,0.44895233589876166,0.13270946005031803,0.3459150633326935,-7.073818031026919,5.343639850616455,0.2350163459777832
2,AAPL,stockmixer,regression,504,252,1990-03-13 05:00:00,1992-03-09 05:00:00,1992-03-10 05:00:00,1993-03-08 05:00:00,0.034970601077527017,0.18700428090695415,0.15144530040483975,-4.735077700873071,0.5237878771041107,0.022878988465092998,0.13251682679412444,-2.7520881117770566,4.901329517364502,0.2695589065551758
3,AAPL,stockmixer,regression,756,252,1990-03-13 05:00:00,1993-03-08 05:00:00,1993-03-09 05:00:00,1994-03-04 05:00:00,0.061685655874586215,0.24836597165188756,0.17719521786444054,-0.41810823787612006,0.29847267625074386,0.057672910187898274,0.16054491220515804,-0.3258581412513315,7.164985418319702,0.23401188850402832
4,AAPL,stockmixer,regression,1008,252,1990-03-13 05:00:00,1994-03-04 05:00:00,1994-03-07 05:00:00,1995-03-06 05:00:00,0.013021390903585528,0.11411130927119156,0.09305350390040562,-0.1025412710952307,0.25085706975569927,0.023208654376531284,0.1284591073970847,-0.9651125971239161,7.53812050819397,0.20277166366577148
5,AAPL,stockmixer,regression,1260,252,1990-03-13 05:00:00,1995-03-06 05:00:00,1995-03-07 05:00:00,1996-03-04 05:00:00,0.01956485625470638,0.13987443031056956,0.11025490200354615,-0.8250608746051837,0.28804984154034385,0.02280286320600776,0.12798923516989225,-1.1271106173472596,12.223151445388794,0.17694902420043945
6,AAPL,stockmixer,regression,1512,252,1990-03-13 05:00:00,1996-03-04 05:00:00,1996-03-05 05:00:00,1997-03-03 05:00:00,0.03567897191541829,0.18888878186758018,0.1369225969448681,-0.3092011988017558,0.23914485773675476,0.02883932417944714,0.11560941120416232,-0.058227739237312504,10.043899536132812,0.2151343822479248
7,AAPL,stockmixer,regression,1764,252,1990-03-13 05:00:00,1997-03-03 05:00:00,1997-03-04 05:00:00,1998-03-03 05:00:00,0.12318410253070024,0.35097592870551714,0.25755257419202704,-0.38058277045148636,0.4371393904351239,0.08933231117933037,0.2298601240513409,-0.0011896594210074607,12.50208854675293,0.17440247535705566
8,AAPL,stockmixer,regression,2016,252,1990-03-13 05:00:00,1998-03-03 05:00:00,1998-03-04 05:00:00,1999-03-03 05:00:00,0.03598782177136713,0.1897045644452635,0.13950301951415003,-0.9484730035126707,0.23187544790777745,0.0387458482101211,0.15820068774157117,-1.0977996310876117,10.96411657333374,0.1903672218322754
