fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,accuracy,f1,precision,recall,balanced_accuracy,fit_time,pred_time,baseline_accuracy,baseline_balanced_accuracy
1,AAPL,lstm,classification,252,252,1990-03-13 05:00:00,1991-03-11 05:00:00,1991-03-12 05:00:00,1992-03-09 05:00:00,0.4365079365079365,0.3559865152748313,0.43277741204008485,0.4365079365079365,0.4677880038083148,3.4936695098876953,0.24852252006530762,0.5436507936507936,0.5
2,AAPL,lstm,classification,504,252,1990-03-13 05:00:00,1992-03-09 05:00:00,1992-03-10 05:00:00,1993-03-08 05:00:00,0.873015873015873,0.875187969924812,0.8884214377172124,0.873015873015873,0.8864197530864197,4.103144407272339,0.23407793045043945,0.35714285714285715,0.5
3,AAPL,lstm,classification,756,252,1990-03-13 05:00:00,1993-03-08 05:00:00,1993-03-09 05:00:00,1994-03-04 05:00:00,0.8373015873015873,0.8373298233039804,0.8373844522352503,0.8373015873015873,0.8371212121212122,4.502700328826904,0.23053741455078125,0.5238095238095238,0.5
4,AAPL,lstm,classification,1008,252,1990-03-13 05:00:00,1994-03-04 05:00:00,1994-03-07 05:00:00,1995-03-06 05:00:00,0.4246031746031746,0.42607421690391123,0.42819046414417017,0.4246031746031746,0.4196856430898984,5.263048410415649,0.20150279998779297,0.5595238095238095,0.5
5,AAPL,lstm,classification,1260,252,1990-03-13 05:00:00,1995-03-06 05:00:00,1995-03-07 05:00:00,1996-03-04 05:00:00,0.38095238095238093,0.3897395687819005,0.5085391399484982,0.38095238095238093,0.4334629186602871,4.797214508056641,0.22144412994384766,0.30158730158730157,0.5
6,AAPL,lstm,classification,1512,252,1990-03-13 05:00:00,1996-03-04 05:00:00,1996-03-05 05:00:00,1997-03-03 05:00:00,0.5238095238095238,0.5131673881673882,0.8078726126104033,0.5238095238095238,0.6607484502946352,5.60721492767334,0.18480682373046875,0.7103174603174603,0.5
7,AAPL,lstm,classification,1764,252,1990-03-13 05:00:00,1997-03-03 05:00:00,1997-03-04 05:00:00,1998-03-03 05:00:00,0.4126984126984127,0.4154772669692864,0.43005449306159244,0.4126984126984127,0.416903592659602,4.928820371627808,0.19228291511535645,0.42063492063492064,0.5
8,AAPL,lstm,classification,2016,252,1990-03-13 05:00:00,1998-03-03 05:00:00,1998-03-04 05:00:00,1999-03-03 05:00:00,0.6785714285714286,0.6296815608537103,0.6148112398112398,0.6785714285714286,0.5151739164267372,5.410606145858765,0.1828320026397705,0.28174603174603174,0.5
