fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,mse,rmse,mae,r2,mape,baseline_mse,baseline_mae,baseline_mape,baseline_r2,fit_time,pred_time
1,MSFT,xgboost,regression,252,252,1990-03-13 05:00:00,1991-03-11 05:00:00,1991-03-12 05:00:00,1992-03-09 05:00:00,0.2652214706104765,0.51499657339683,0.45893302418666065,-2.64922494321065,0.38601766433851264,0.2741600729451896,0.4703653099087393,0.3906892137992038,-2.7722126128067064,42.83668261799994,0.05559742500008724
2,MSFT,xgboost,regression,504,252,1990-03-13 05:00:00,1992-03-09 05:00:00,1992-03-10 05:00:00,1993-03-08 05:00:00,0.08443379049367315,0.2905749309449684,0.24241101153429112,0.0053586979585849015,0.21886907049459012,0.43198392407254216,0.5906937663774124,0.4643537874222118,-4.088828183458722,50.44195331799983,0.04784463299984054
3,MSFT,xgboost,regression,756,252,1990-03-13 05:00:00,1993-03-08 05:00:00,1993-03-09 05:00:00,1994-03-04 05:00:00,0.08052933979811366,0.28377691907220653,0.2372816219646093,-1.015294128427862,0.1780332881022645,0.05475984938786815,0.18783043375942413,0.13699290222292848,-0.3703974628578637,52.586285793000116,0.02383582899983594
4,MSFT,xgboost,regression,1008,252,1990-03-13 05:00:00,1994-03-04 05:00:00,1994-03-07 05:00:00,1995-03-06 05:00:00,0.0673522907996614,0.2595231989623691,0.21319221149080722,-0.515967562867,0.15644864059023642,0.08045210489039488,0.24849280533415705,0.18038455481790938,-0.8108186066154472,54.3933531130001,0.03569639199986341
5,MSFT,xgboost,regression,1260,252,1990-03-13 05:00:00,1995-03-06 05:00:00,1995-03-07 05:00:00,1996-03-04 05:00:00,0.19183335413275454,0.4379878470149081,0.3747976523299626,-3.200366865659876,0.43310301892587055,0.0760251365303805,0.22480132814168374,0.27117967900365836,-0.6646399469117461,55.65782694599966,0.015667975000269507
6,MSFT,xgboost,regression,1512,252,1990-03-13 05:00:00,1996-03-04 05:00:00,1996-03-05 05:00:00,1997-03-03 05:00:00,0.18241569758105602,0.4271015073504846,0.3466154596290844,-1.1608614041915368,0.2330831102248385,0.08623635373382106,0.26248350412695426,0.21988508775850454,-0.021539324151705674,56.299865555,0.008417177999945125
7,MSFT,xgboost,regression,1764,252,1990-03-13 05:00:00,1997-03-03 05:00:00,1997-03-04 05:00:00,1998-03-03 05:00:00,0.0581492433342733,0.2411415421163954,0.1979551874550379,-0.126202930551226,0.1655258531453312,0.07012001218230404,0.21699403524636918,0.17825047076935027,-0.35804627338027095,56.310607893999986,0.0015790419997756544
8,MSFT,xgboost,regression,2016,252,1990-03-13 05:00:00,1998-03-03 05:00:00,1998-03-04 05:00:00,1999-03-03 05:00:00,0.11252146802715243,0.33544219774374306,0.26714958385077214,-1.551154160543696,0.350659234591564,0.11456002982302758,0.27982737222982706,0.3632184220068712,-1.5973736553497098,56.30309533499985,0.002613355999983469
