fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,accuracy,f1,precision,recall,balanced_accuracy,fit_time,pred_time,baseline_accuracy,baseline_balanced_accuracy
1,AAPL,stockmixer,classification,252,252,1990-03-13 05:00:00,1991-03-11 05:00:00,1991-03-12 05:00:00,1992-03-09 05:00:00,0.5912698412698413,0.5919480546845075,0.5935361996837407,0.5912698412698413,0.5905744208187877,3.2464921474456787,0.2240314483642578,0.5436507936507936,0.5
2,AAPL,stockmixer,classification,504,252,1990-03-13 05:00:00,1992-03-09 05:00:00,1992-03-10 05:00:00,1993-03-08 05:00:00,0.9285714285714286,0.9287420653880282,0.9290372670807454,0.9285714285714286,0.9246913580246914,3.435380458831787,0.19555926322937012,0.35714285714285715,0.5
3,AAPL,stockmixer,classification,756,252,1990-03-13 05:00:00,1993-03-08 05:00:00,1993-03-09 05:00:00,1994-03-04 05:00:00,0.8214285714285714,0.8214595621629054,0.8215164433068667,0.8214285714285714,0.8212121212121213,3.7496142387390137,0.193070650100708,0.5238095238095238,0.5
4,AAPL,stockmixer,classification,1008,252,1990-03-13 05:00:00,1994-03-04 05:00:00,1994-03-07 05:00:00,1995-03-06 05:00:00,0.5119047619047619,0.5055422838031535,0.5037561078834981,0.5119047619047619,0.4967414222733372,3.80012583732605,0.2176811695098877,0.5595238095238095,0.5
5,AAPL,stockmixer,classification,1260,252,1990-03-13 05:00:00,1995-03-06 05:00:00,1995-03-07 05:00:00,1996-03-04 05:00:00,0.3412698412698413,0.3592067018280919,0.4475071413846924,0.3412698412698413,0.3639354066985646,3.834054946899414,0.20328044891357422,0.30158730158730157,0.5
6,AAPL,stockmixer,classification,1512,252,1990-03-13 05:00:00,1996-03-04 05:00:00,1996-03-05 05:00:00,1997-03-03 05:00:00,0.42063492063492064,0.3659778376759509,0.8068783068783069,0.42063492063492064,0.5921787709497207,5.203375339508057,0.17878222465515137,0.7103174603174603,0.5
7,AAPL,stockmixer,classification,1764,252,1990-03-13 05:00:00,1997-03-03 05:00:00,1997-03-04 05:00:00,1998-03-03 05:00:00,0.3968253968253968,0.398798958431986,0.4012046485260771,0.3968253968253968,0.3851124321530111,7.151043176651001,0.21050167083740234,0.42063492063492064,0.5
8,AAPL,stockmixer,classification,2016,252,1990-03-13 05:00:00,1998-03-03 05:00:00,1998-03-04 05:00:00,1999-03-03 05:00:00,0.6626984126984127,0.6073521814262555,0.5834750566893424,0.6626984126984127,0.4912847249241304,6.064305543899536,0.1830451488494873,0.28174603174603174,0.5
