fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,mse,rmse,mae,r2,mape,baseline_mse,baseline_mae,baseline_r2,fit_time,pred_time
1,MSFT,stockmixer,regression,252,252,1990-03-13 05:00:00,1991-03-11 05:00:00,1991-03-12 05:00:00,1992-03-09 05:00:00,0.22236185022477803,0.47155259539607886,0.43147749069888996,-22.984785873475914,1.4647007834160224,0.03830480836053761,0.1821301866626259,-3.1317007639723675,7.013981103897095,0.2680857181549072
2,MSFT,stockmixer,regression,504,252,1990-03-13 05:00:00,1992-03-09 05:00:00,1992-03-10 05:00:00,1993-03-08 05:00:00,0.007358308466763783,0.08578058327362774,0.0723209281378954,0.2505105479307157,0.24662027119462315,0.06462706430089023,0.23498669312229595,-5.582668181213604,8.093554973602295,0.2651982307434082
3,MSFT,stockmixer,regression,756,252,1990-03-13 05:00:00,1993-03-08 05:00:00,1993-03-09 05:00:00,1994-03-04 05:00:00,0.006359712086676625,0.07974780302100257,0.06567910758917678,-1.0853265838698403,0.2595689049925116,0.00390764595391827,0.051488593001599255,-0.28130297048013686,8.543593883514404,0.21928167343139648
4,MSFT,stockmixer,regression,1008,252,1990-03-13 05:00:00,1994-03-04 05:00:00,1994-03-07 05:00:00,1995-03-06 05:00:00,0.003820155716389781,0.06180740826462294,0.05271351396226978,-0.0815226861376026,0.20914164890612535,0.005956526853308507,0.06992645910056507,-0.6863498246425073,6.893558025360107,0.25791382789611816
5,MSFT,stockmixer,regression,1260,252,1990-03-13 05:00:00,1995-03-06 05:00:00,1995-03-07 05:00:00,1996-03-04 05:00:00,0.027516126289065874,0.16587985498265265,0.1374597776350085,-3.200973588916094,0.3342743524826609,0.011019455134704799,0.08109087871695861,-0.6823748916843722,11.036854267120361,0.19303274154663086
6,MSFT,stockmixer,regression,1512,252,1990-03-13 05:00:00,1996-03-04 05:00:00,1996-03-05 05:00:00,1997-03-03 05:00:00,0.014283545712622756,0.11951378879703696,0.09933462768536358,-1.2612585800261789,0.4623100366372819,0.006815973790322612,0.07111995478740017,-0.07905134514184131,10.073315143585205,0.21490001678466797
7,MSFT,stockmixer,regression,1764,252,1990-03-13 05:00:00,1997-03-03 05:00:00,1997-03-04 05:00:00,1998-03-03 05:00:00,0.023520693169286497,0.15336457599226264,0.13378171389265847,-3.407114435653609,0.49160412390166663,0.006659291177715784,0.06838914059487564,-0.24776332352547925,8.166158676147461,0.2372894287109375
8,MSFT,stockmixer,regression,2016,252,1990-03-13 05:00:00,1998-03-03 05:00:00,1998-03-04 05:00:00,1999-03-03 05:00:00,0.02945877703868152,0.17163559374058027,0.13845580245639813,-3.1431599083784043,0.3167586722519209,0.016921721049387484,0.10308923173386389,-1.379915369213271,11.591563701629639,0.17247343063354492
