fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,mse,rmse,mae,r2,mape,baseline_mse,baseline_mae,baseline_r2,fit_time,pred_time
1,BHP.AX,lstm,regression,252,252,1990-03-08 14:00:00,1991-07-16 14:00:00,1991-07-30 14:00:00,1993-01-05 13:00:00,0.041984239314183935,0.20490055957508738,0.16514509596719498,-0.7412947419612645,1.6261651941784734,0.035490394825275814,0.14224208372277797,-0.47196278672372705,5.691729784011841,0.25825929641723633
2,BHP.AX,lstm,regression,504,252,1990-03-08 14:00:00,1993-01-05 13:00:00,1993-01-06 13:00:00,1994-06-07 14:00:00,0.03174652370614541,0.17817554182924605,0.1531050962835868,-1.1144977379453196,1.067026793881558,0.020580015676754437,0.11314390928404838,-0.3707452506666953,9.723131656646729,0.27594494819641113
3,BHP.AX,lstm,regression,756,252,1990-03-08 14:00:00,1994-06-07 14:00:00,1994-06-08 14:00:00,1995-11-07 13:00:00,0.047584911573955134,0.21813966070835247,0.1905698763821914,-2.4474293015367192,2.8476296689774734,0.014575398135293911,0.09651180467714161,-0.05595771750216216,10.42214846611023,0.2610161304473877
4,BHP.AX,lstm,regression,1008,252,1990-03-08 14:00:00,1995-11-07 13:00:00,1995-11-08 13:00:00,1997-04-06 14:00:00,0.013753466356163977,0.11727517365650744,0.09477325393482848,-0.5421279754749277,3.571957234197775,0.009008208515224558,0.08152269686435976,-0.010058846293194534,12.29836630821228,0.2538137435913086
5,BHP.AX,lstm,regression,1260,252,1990-03-08 14:00:00,1997-04-06 14:00:00,1997-04-07 14:00:00,1998-09-07 14:00:00,0.015435693680473001,0.12424046716136011,0.1024119023609466,0.04738549461316277,2.2140270760268925,0.01886298349069685,0.11442835425176182,-0.16412984476636905,12.80603551864624,0.19805049896240234
6,BHP.AX,lstm,regression,1512,252,1990-03-08 14:00:00,1998-09-07 14:00:00,1998-09-08 14:00:00,1999-10-06 14:00:00,0.05044682625409384,0.22460370935070026,0.20420119280131233,-7.832240934841142,0.683391153588117,0.0195356768336549,0.124641300495743,-2.4203104026991666,12.546647787094116,0.21824193000793457
7,BHP.AX,lstm,regression,1764,252,1990-03-08 14:00:00,1999-10-06 14:00:00,1999-10-07 14:00:00,2000-09-24 13:00:00,0.004759746409515194,0.0689909154129382,0.05808790348601837,-0.040048575172469514,0.21320823684128457,0.004594849581007852,0.055898333289355624,-0.004017094336290272,13.251057863235474,0.17418456077575684
8,BHP.AX,lstm,regression,2016,252,1990-03-08 14:00:00,2000-09-24 13:00:00,2000-09-25 13:00:00,2001-09-11 14:00:00,0.009602464370174178,0.09799216484073703,0.07038515804913073,-0.5745833355283887,0.24969772665087045,0.00966079364498356,0.0692363017998519,-0.5841479952394506,13.78849196434021,0.1762700080871582
