fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,mse,rmse,mae,r2,mape,baseline_mse,baseline_mae,baseline_r2,fit_time,pred_time
1,^GSPC,arima,regression,252,252,1990-03-13 05:00:00,1991-03-11 05:00:00,1991-03-12 05:00:00,1992-03-09 05:00:00,0.001948753870542487,0.044144692439097216,0.03748959067057695,-1.6860925319174664,0.3692648325880499,0.0023903051842643595,0.04186935844794026,-2.29471104663862,3.006986618041992,0.00043129920959472656
2,^GSPC,arima,regression,504,252,1990-03-13 05:00:00,1992-03-09 05:00:00,1992-03-10 05:00:00,1993-03-08 05:00:00,0.0019346204754769635,0.04398432079135659,0.03985977455644987,-3.3329673596792393,0.47941044101001457,0.0030721025649085416,0.05125805004144134,-5.880584749344077,5.495273113250732,0.0004906654357910156
3,^GSPC,arima,regression,756,252,1990-03-13 05:00:00,1993-03-08 05:00:00,1993-03-09 05:00:00,1994-03-04 05:00:00,0.0016956722114706553,0.04117854066708357,0.03696947038353139,-2.775450737129985,0.5278479686631848,0.0009385728882013856,0.026382411644163148,-1.0897527709891723,7.864803075790405,0.0003476142883300781
4,^GSPC,arima,regression,1008,252,1990-03-13 05:00:00,1994-03-04 05:00:00,1994-03-07 05:00:00,1995-03-06 05:00:00,0.00092773447404163,0.030458733953361062,0.02474734173125125,-0.7924741708090317,0.34797405814966786,0.0029497178967215353,0.04984768227746053,-4.699144840454899,11.345501899719238,0.000522613525390625
5,^GSPC,arima,regression,1260,252,1990-03-13 05:00:00,1995-03-06 05:00:00,1995-03-07 05:00:00,1996-03-04 05:00:00,0.0010660365991709063,0.03265021591308251,0.02718996037111649,-0.11283926479252293,0.35459885219983206,0.002216824222123268,0.03672301740280909,-1.3141504141983131,7.740303993225098,0.00029778480529785156
6,^GSPC,arima,regression,1512,252,1990-03-13 05:00:00,1996-03-04 05:00:00,1996-03-05 05:00:00,1997-03-03 05:00:00,0.0010241534161049993,0.03200239703686271,0.026023481355498,-0.19314693906330205,0.21903915848296593,0.0008616284848563207,0.024683785742627064,-0.0038040914083823374,2.4034764766693115,0.00032401084899902344
7,^GSPC,arima,regression,1764,252,1990-03-13 05:00:00,1997-03-03 05:00:00,1997-03-04 05:00:00,1998-03-03 05:00:00,0.008675319211496222,0.09314139365231885,0.06899900995850052,-1.1227814015029347,0.3435477488015521,0.004142162441436739,0.043581023866066486,-0.013554104272480938,4.80862832069397,0.00031876564025878906
8,^GSPC,arima,regression,2016,252,1990-03-13 05:00:00,1998-03-03 05:00:00,1998-03-04 05:00:00,1999-03-03 05:00:00,0.015097649963428305,0.12287249473917385,0.09461570806717219,-1.4373492378727515,0.39925701767458294,0.0180389622747366,0.10883322780085355,-1.9121917026059259,12.30677318572998,0.0005178451538085938
