fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,accuracy,f1,precision,recall,balanced_accuracy,roc_auc,optimal_threshold,f1_optimized,last_sign_accuracy,last_sign_f1,logloss,fit_time,pred_time,baseline_accuracy,baseline_balanced_accuracy,baseline_f1,baseline_precision,baseline_recall,confusion_matrix
1,BHP.AX,lstm,classification,252,252,1990-03-08 14:00:00,1991-07-16 14:00:00,1991-07-30 14:00:00,1993-01-05 13:00:00,0.5079365079365079,0.49670787855372034,0.5778700627537837,0.5079365079365079,0.5476315789473685,0.5476315789473685,0.1,0.49670787855372034,0.3968253968253968,0.22546897546897549,,6.4386534699997355,0.2606382769999982,0.3968253968253968,0.3968253968253968,0.22546897546897549,0.3968253968253968,0.3968253968253968,"[[54, 98], [26, 74]]"
2,BHP.AX,lstm,classification,504,252,1990-03-08 14:00:00,1993-01-05 13:00:00,1993-01-06 13:00:00,1994-06-07 14:00:00,0.45634920634920634,0.40695518619592186,0.8027685492801772,0.45634920634920634,0.6063218390804598,0.6063218390804598,0.1,0.40695518619592186,0.6904761904761905,0.5640509725016767,,6.596808448000047,0.26388270700044814,0.6904761904761905,0.6904761904761905,0.5640509725016767,0.6904761904761905,0.6904761904761905,"[[78, 0], [137, 37]]"
3,BHP.AX,lstm,classification,756,252,1990-03-08 14:00:00,1994-06-07 14:00:00,1994-06-08 14:00:00,1995-11-07 13:00:00,0.49603174603174605,0.4656336608717561,0.4879614113485081,0.49603174603174605,0.4903573454339194,0.4903573454339195,0.1,0.4656336608717561,0.5119047619047619,0.34664416947881516,,6.0232820809997065,0.2467478710004798,0.5119047619047619,0.5119047619047619,0.34664416947881516,0.5119047619047619,0.5119047619047619,"[[31, 92], [35, 94]]"
4,BHP.AX,lstm,classification,1008,252,1990-03-08 14:00:00,1995-11-07 13:00:00,1995-11-08 13:00:00,1997-04-06 14:00:00,0.6428571428571429,0.6259304719670574,0.6372056514913658,0.6428571428571429,0.6103644352545878,0.6103644352545878,0.1,0.6259304719670574,0.5793650793650794,0.42506181702161594,,7.485359770999821,0.22976192899932357,0.5793650793650794,0.5793650793650794,0.42506181702161594,0.5793650793650794,0.5793650793650794,"[[119, 27], [63, 43]]"
5,BHP.AX,lstm,classification,1260,252,1990-03-08 14:00:00,1997-04-06 14:00:00,1997-04-07 14:00:00,1998-09-07 14:00:00,0.75,0.7405247813411079,0.7449908925318761,0.75,0.7038043478260869,0.7038043478260869,0.1,0.7405247813411079,0.36507936507936506,0.19527500922849758,,7.018276741999216,0.2400869530001728,0.36507936507936506,0.36507936507936506,0.19527500922849758,0.36507936507936506,0.36507936507936506,"[[140, 20], [43, 49]]"
6,BHP.AX,lstm,classification,1512,252,1990-03-08 14:00:00,1998-09-07 14:00:00,1998-09-08 14:00:00,1999-10-06 14:00:00,0.6785714285714286,0.6781410275164116,0.6839280047150564,0.6785714285714286,0.681060606060606,0.6810606060606061,0.1,0.6781410275164116,0.47619047619047616,0.30721966205837176,,8.306943930999296,0.23069359100009024,0.47619047619047616,0.47619047619047616,0.30721966205837176,0.47619047619047616,0.47619047619047616,"[[88, 32], [49, 83]]"
7,BHP.AX,lstm,classification,1764,252,1990-03-08 14:00:00,1999-10-06 14:00:00,1999-10-07 14:00:00,2000-09-24 13:00:00,0.6468253968253969,0.6198606845151965,0.6972710456507769,0.6468253968253969,0.642641129032258,0.642641129032258,0.1,0.6198606845151965,0.5079365079365079,0.3421888053467001,,8.657853652000085,0.22927891600011208,0.5079365079365079,0.5079365079365079,0.3421888053467001,0.5079365079365079,0.5079365079365079,"[[116, 12], [77, 47]]"
8,BHP.AX,lstm,classification,2016,252,1990-03-08 14:00:00,2000-09-24 13:00:00,2000-09-25 13:00:00,2001-09-11 14:00:00,0.6388888888888888,0.6155894456548051,0.618312305455539,0.6388888888888888,0.5762860220845678,0.5762860220845677,0.1,0.6155894456548051,0.626984126984127,0.4832365466511808,,10.32477253900015,0.25325369799975306,0.626984126984127,0.626984126984127,0.4832365466511808,0.626984126984127,0.626984126984127,"[[130, 28], [63, 31]]"
