fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,mse,mae,r2,fit_time,pred_time
1,^GSPC,xgboost,regression,252,252,1990-03-13 05:00:00,1991-03-11 05:00:00,1991-03-12 05:00:00,1992-03-09 05:00:00,0.001948753870542487,0.03748959067057695,-1.6860925319174664,0.0,0.0
2,^GSPC,xgboost,regression,504,252,1990-03-13 05:00:00,1992-03-09 05:00:00,1992-03-10 05:00:00,1993-03-08 05:00:00,0.0019346204754769635,0.03985977455644987,-3.3329673596792393,0.0,0.0
3,^GSPC,xgboost,regression,756,252,1990-03-13 05:00:00,1993-03-08 05:00:00,1993-03-09 05:00:00,1994-03-04 05:00:00,0.0016956722114706553,0.03696947038353139,-2.775450737129985,0.0,0.0
4,^GSPC,xgboost,regression,1008,252,1990-03-13 05:00:00,1994-03-04 05:00:00,1994-03-07 05:00:00,1995-03-06 05:00:00,0.00092773447404163,0.02474734173125125,-0.7924741708090317,0.0,0.0
5,^GSPC,xgboost,regression,1260,252,1990-03-13 05:00:00,1995-03-06 05:00:00,1995-03-07 05:00:00,1996-03-04 05:00:00,0.0010660365991709063,0.02718996037111649,-0.11283926479252293,0.0,0.0
6,^GSPC,xgboost,regression,1512,252,1990-03-13 05:00:00,1996-03-04 05:00:00,1996-03-05 05:00:00,1997-03-03 05:00:00,0.0010241534161049993,0.026023481355498,-0.19314693906330205,0.0,0.0
7,^GSPC,xgboost,regression,1764,252,1990-03-13 05:00:00,1997-03-03 05:00:00,1997-03-04 05:00:00,1998-03-03 05:00:00,0.008675319211496222,0.06899900995850052,-1.1227814015029347,0.0,0.0
8,^GSPC,xgboost,regression,2016,252,1990-03-13 05:00:00,1998-03-03 05:00:00,1998-03-04 05:00:00,1999-03-03 05:00:00,0.015097649963428305,0.09461570806717219,-1.4373492378727515,0.0,0.0
