fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,accuracy,f1,precision,recall,balanced_accuracy,roc_auc,optimal_threshold,f1_optimized,last_sign_accuracy,last_sign_f1,logloss,fit_time,pred_time,baseline_accuracy,baseline_balanced_accuracy,baseline_f1,baseline_precision,baseline_recall,confusion_matrix
1,AAPL,stockmixer,classification,252,252,1990-03-13 05:00:00,1991-03-11 05:00:00,1991-03-12 05:00:00,1992-03-09 05:00:00,0.6468253968253969,0.6364742373313379,0.65259799411792,0.6468253968253969,0.6365418669365039,0.6365418669365039,0.1,0.6364742373313379,0.46825396825396826,0.2986700986700987,,4.780228060999434,0.27766573499866354,0.46825396825396826,0.46825396825396826,0.2986700986700987,0.46825396825396826,0.46825396825396826,"[[107, 27], [62, 56]]"
2,AAPL,stockmixer,classification,504,252,1990-03-13 05:00:00,1992-03-09 05:00:00,1992-03-10 05:00:00,1993-03-08 05:00:00,0.5952380952380952,0.5919390953873713,0.5892857142857143,0.5952380952380952,0.5518518518518518,0.5518518518518518,0.1,0.5919390953873713,0.6428571428571429,0.5031055900621119,,6.783654214999842,0.1920414680007525,0.6428571428571429,0.6428571428571429,0.5031055900621119,0.6428571428571429,0.6428571428571429,"[[114, 48], [54, 36]]"
3,AAPL,stockmixer,classification,756,252,1990-03-13 05:00:00,1993-03-08 05:00:00,1993-03-09 05:00:00,1994-03-04 05:00:00,0.7023809523809523,0.7042814571550204,0.751984126984127,0.7023809523809523,0.7281639928698752,0.7281639928698753,0.1,0.7042814571550204,0.6071428571428571,0.4587301587301587,,4.630189379000512,0.2965943340004742,0.6071428571428571,0.6071428571428571,0.4587301587301587,0.6071428571428571,0.6071428571428571,"[[93, 60], [15, 84]]"
4,AAPL,stockmixer,classification,1008,252,1990-03-13 05:00:00,1994-03-04 05:00:00,1994-03-07 05:00:00,1995-03-06 05:00:00,0.5158730158730159,0.5075973409306743,0.562347614071752,0.5158730158730159,0.5428571428571429,0.5428571428571429,0.1,0.5075973409306743,0.4166666666666667,0.24509803921568626,,5.755155543000001,0.2266628839988698,0.4166666666666667,0.4166666666666667,0.24509803921568626,0.4166666666666667,0.4166666666666667,"[[56, 91], [31, 74]]"
5,AAPL,stockmixer,classification,1260,252,1990-03-13 05:00:00,1995-03-06 05:00:00,1995-03-07 05:00:00,1996-03-04 05:00:00,0.6031746031746031,0.6059243443754313,0.6093301193535856,0.6031746031746031,0.5733783690632108,0.5733783690632108,0.1,0.6059243443754313,0.6468253968253969,0.5081086249760949,,5.429849973999808,0.2537494250009331,0.6468253968253969,0.6468253968253969,0.5081086249760949,0.6468253968253969,0.6468253968253969,"[[110, 53], [47, 42]]"
6,AAPL,stockmixer,classification,1512,252,1990-03-13 05:00:00,1996-03-04 05:00:00,1996-03-05 05:00:00,1997-03-03 05:00:00,0.6785714285714286,0.6972512549614053,0.77369227994228,0.6785714285714286,0.7144413069786204,0.7144413069786203,0.1,0.6972512549614053,0.7341269841269841,0.621572046057172,,5.423708460000853,0.255069099001048,0.7341269841269841,0.7341269841269841,0.621572046057172,0.7341269841269841,0.7341269841269841,"[[118, 67], [14, 53]]"
7,AAPL,stockmixer,classification,1764,252,1990-03-13 05:00:00,1997-03-03 05:00:00,1997-03-04 05:00:00,1998-03-03 05:00:00,0.5476190476190477,0.5331041507512095,0.5414926204399888,0.5476190476190477,0.535042735042735,0.535042735042735,0.1,0.5331041507512095,0.5357142857142857,0.37375415282392027,,6.5773197560010885,0.19717087099888886,0.5357142857142857,0.5357142857142857,0.37375415282392027,0.5357142857142857,0.5357142857142857,"[[96, 39], [75, 42]]"
8,AAPL,stockmixer,classification,2016,252,1990-03-13 05:00:00,1998-03-03 05:00:00,1998-03-04 05:00:00,1999-03-03 05:00:00,0.6666666666666666,0.6664144598570827,0.6669193993386828,0.6666666666666666,0.6664566929133858,0.6664566929133858,0.1,0.6664144598570827,0.503968253968254,0.3377518113665871,,6.410983826001029,0.21314068200081238,0.503968253968254,0.503968253968254,0.3377518113665871,0.503968253968254,0.503968253968254,"[[80, 45], [39, 88]]"
