fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,accuracy,f1,precision,recall,balanced_accuracy,fit_time,pred_time,baseline_accuracy,baseline_balanced_accuracy
1,^GSPC,stockmixer,classification,252,252,1990-03-13 05:00:00,1991-03-11 05:00:00,1991-03-12 05:00:00,1992-03-09 05:00:00,0.45634920634920634,0.3698586733326654,0.7008349066498847,0.45634920634920634,0.5548878205128205,3.3615119457244873,0.24581456184387207,0.6190476190476191,0.5
2,^GSPC,stockmixer,classification,504,252,1990-03-13 05:00:00,1992-03-09 05:00:00,1992-03-10 05:00:00,1993-03-08 05:00:00,0.4126984126984127,0.28886652465377366,0.7192791005291005,0.4126984126984127,0.5294909776461083,5.361754894256592,0.24570178985595703,0.626984126984127,0.5
3,^GSPC,stockmixer,classification,756,252,1990-03-13 05:00:00,1993-03-08 05:00:00,1993-03-09 05:00:00,1994-03-04 05:00:00,0.5357142857142857,0.37375415282392027,0.2869897959183673,0.5357142857142857,0.5,4.219464063644409,0.2309739589691162,0.5357142857142857,0.5
4,^GSPC,stockmixer,classification,1008,252,1990-03-13 05:00:00,1994-03-04 05:00:00,1994-03-07 05:00:00,1995-03-06 05:00:00,0.626984126984127,0.6180338519788062,0.6498266739646049,0.626984126984127,0.6333354362500789,4.726187467575073,0.2598865032196045,0.4801587301587302,0.5
5,^GSPC,stockmixer,classification,1260,252,1990-03-13 05:00:00,1995-03-06 05:00:00,1995-03-07 05:00:00,1996-03-04 05:00:00,0.06746031746031746,0.12639405204460966,1.0,0.06746031746031746,0.06746031746031746,6.857416152954102,0.19356870651245117,1.0,1.0
6,^GSPC,stockmixer,classification,1512,252,1990-03-13 05:00:00,1996-03-04 05:00:00,1996-03-05 05:00:00,1997-03-03 05:00:00,0.7777777777777778,0.6805555555555556,0.6049382716049383,0.7777777777777778,0.5,5.434355020523071,0.22416043281555176,0.7777777777777778,0.5
7,^GSPC,stockmixer,classification,1764,252,1990-03-13 05:00:00,1997-03-03 05:00:00,1997-03-04 05:00:00,1998-03-03 05:00:00,0.6031746031746031,0.646164021164021,0.7310422004299555,0.6031746031746031,0.554664415365133,5.52916145324707,0.21003961563110352,0.8174603174603174,0.5
8,^GSPC,stockmixer,classification,2016,252,1990-03-13 05:00:00,1998-03-03 05:00:00,1998-03-04 05:00:00,1999-03-03 05:00:00,0.8492063492063492,0.8388392857142857,0.8497899159663865,0.8492063492063492,0.7652777777777777,5.329342603683472,0.22716188430786133,0.7142857142857143,0.5
