fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,mse,rmse,mae,r2,mape,baseline_mse,baseline_mae,baseline_r2,fit_time,pred_time
1,BHP.AX,arima,regression,252,252,1990-03-08 14:00:00,1991-07-16 14:00:00,1991-07-30 14:00:00,1993-01-05 13:00:00,0.0251637610840806,0.15863089574254002,0.12991490012665707,-0.043666041815737744,2.6029830955142472,0.035490394825275814,0.14224208372277797,-0.47196278672372705,9.779171466827393,0.0010750293731689453
2,BHP.AX,arima,regression,504,252,1990-03-08 14:00:00,1993-01-05 13:00:00,1993-01-06 13:00:00,1994-06-07 14:00:00,0.01625627329301918,0.12750009134514054,0.11408168133910028,-0.082759593575783,1.092886084687916,0.020580015676754437,0.11314390928404838,-0.3707452506666953,10.583574295043945,0.00034499168395996094
3,BHP.AX,arima,regression,756,252,1990-03-08 14:00:00,1994-06-07 14:00:00,1994-06-08 14:00:00,1995-11-07 13:00:00,0.014465821094711654,0.12027394187733124,0.09651180467714161,-0.04801908552862488,1.3053664467227875,0.014575398135293911,0.09651180467714161,-0.05595771750216216,12.925012111663818,0.00040221214294433594
4,BHP.AX,arima,regression,1008,252,1990-03-08 14:00:00,1995-11-07 13:00:00,1995-11-08 13:00:00,1997-04-06 14:00:00,0.010570638221026144,0.10281360912362791,0.08578152507891497,-0.18524861275885507,6.127283163871608,0.009008208515224558,0.08152269686435976,-0.010058846293194534,13.753022193908691,0.0003609657287597656
5,BHP.AX,arima,regression,1260,252,1990-03-08 14:00:00,1997-04-06 14:00:00,1997-04-07 14:00:00,1998-09-07 14:00:00,0.016941528715182362,0.1301596278236165,0.1089611460480067,-0.045547179905931046,2.595654818744493,0.01886298349069685,0.11442835425176182,-0.16412984476636905,3.5010147094726562,0.0003452301025390625
6,BHP.AX,arima,regression,1512,252,1990-03-08 14:00:00,1998-09-07 14:00:00,1998-09-08 14:00:00,1999-10-06 14:00:00,0.01902830637180329,0.1379431273090591,0.1155242348515702,-2.331479875685956,0.3404753611795631,0.0195356768336549,0.124641300495743,-2.4203104026991666,3.3613808155059814,0.00045561790466308594
7,BHP.AX,arima,regression,1764,252,1990-03-08 14:00:00,1999-10-06 14:00:00,1999-10-07 14:00:00,2000-09-24 13:00:00,0.008217090762923884,0.09064817021277309,0.07054623748588726,-0.7955102656219706,0.22715595116523155,0.004594849581007852,0.055898333289355624,-0.004017094336290272,10.285143375396729,0.00037097930908203125
8,BHP.AX,arima,regression,2016,252,1990-03-08 14:00:00,2000-09-24 13:00:00,2000-09-25 13:00:00,2001-09-11 14:00:00,0.008027798100014333,0.08959798044606995,0.06186342206401736,-0.3163742787248425,0.2026762734525263,0.00966079364498356,0.0692363017998519,-0.5841479952394506,15.270076990127563,0.0003445148468017578
