fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,mse,rmse,mae,r2,mape,baseline_mse,baseline_mae,baseline_r2,fit_time,pred_time
1,CBA.AX,stockmixer,regression,252,252,1991-12-05 13:00:00,1993-06-15 14:00:00,1993-06-16 14:00:00,1994-12-12 13:00:00,0.03288684678954378,0.1813473098492056,0.15539572904249607,-2.081050315768311,3.1443382607868013,0.0168818805664502,0.1025570206068401,-0.5816026322889032,5.613250017166138,0.26186323165893555
2,CBA.AX,stockmixer,regression,504,252,1991-12-05 13:00:00,1994-12-12 13:00:00,1994-12-13 13:00:00,1996-07-04 14:00:00,0.016165224553375105,0.12714253636519568,0.09793644389090941,-0.749869618717125,0.8949942962120828,0.013809108918143504,0.09361174151676904,-0.4948224243733037,8.060569286346436,0.26152873039245605
3,CBA.AX,stockmixer,regression,756,252,1991-12-05 13:00:00,1996-07-04 14:00:00,1996-07-07 14:00:00,1997-12-04 13:00:00,0.025106203241515225,0.15844937122473923,0.12606108179280764,-0.12445898186002147,1.7686841003558786,0.022521214252732624,0.12353886999260145,-0.00868225295824332,7.8421790599823,0.2521529197692871
4,CBA.AX,stockmixer,regression,1008,252,1991-12-05 13:00:00,1997-12-04 13:00:00,1997-12-07 13:00:00,1999-04-06 14:00:00,0.02045866096247192,0.14303377560028233,0.12396639155886807,-0.6926019275449582,1.5932183030976168,0.017336333868123673,0.10439758092973063,-0.43428312222265975,7.111179351806641,0.2522249221801758
5,CBA.AX,stockmixer,regression,1260,252,1991-12-05 13:00:00,1999-04-06 14:00:00,1999-04-07 14:00:00,2000-03-23 13:00:00,0.010137110948388843,0.10068322078871356,0.08190536826044142,-3.23387243082424,0.4839877574139531,0.004117569438448703,0.05534070801025725,-0.7197467617954003,8.432865858078003,0.23900723457336426
6,CBA.AX,stockmixer,regression,1512,252,1991-12-05 13:00:00,2000-03-23 13:00:00,2000-03-26 14:00:00,2001-03-12 13:00:00,0.003685018298532127,0.0607043515617466,0.04999841920693827,-0.8878898822522006,0.35489870792163614,0.011330688168728058,0.09698842683320269,-4.8048806870829495,9.38010048866272,0.20960211753845215
7,CBA.AX,stockmixer,regression,1764,252,1991-12-05 13:00:00,2001-03-12 13:00:00,2001-03-13 13:00:00,2002-02-27 13:00:00,0.004514448386909795,0.06718964493811375,0.0545633629720526,-0.38469320397089457,0.2569599056347199,0.003501128924700273,0.046368048273763285,-0.07388301133661024,10.71230936050415,0.1876683235168457
8,CBA.AX,stockmixer,regression,2016,252,1991-12-05 13:00:00,2002-02-27 13:00:00,2002-02-28 13:00:00,2003-02-16 13:00:00,0.006503835202061717,0.08064635888905163,0.07004416844219324,-0.7286927561386423,0.4813936806054926,0.0037970356726498436,0.05295519179694354,-0.009236528629913865,9.024856805801392,0.20284676551818848
