fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,mse,rmse,mae,r2,mape,baseline_mse,baseline_mae,baseline_r2,fit_time,pred_time
1,AAPL,lstm,regression,252,252,1990-03-13 05:00:00,1991-03-11 05:00:00,1991-03-12 05:00:00,1992-03-09 05:00:00,0.05742799348010033,0.23964138515728106,0.17534460144278818,-2.4938215336685734,0.5033607265872883,0.13270946005031803,0.3459150633326935,-7.073818031026919,4.469607353210449,0.2279810905456543
2,AAPL,lstm,regression,504,252,1990-03-13 05:00:00,1992-03-09 05:00:00,1992-03-10 05:00:00,1993-03-08 05:00:00,0.025088785304741294,0.15839439795883342,0.13141218815321568,-3.114488419121815,0.4502196836080081,0.022878988465092998,0.13251682679412444,-2.7520881117770566,5.316262483596802,0.22476673126220703
3,AAPL,lstm,regression,756,252,1990-03-13 05:00:00,1993-03-08 05:00:00,1993-03-09 05:00:00,1994-03-04 05:00:00,0.06081774356355249,0.24661253732029215,0.17107779598210096,-0.39815556686078124,0.2918745437581972,0.057672910187898274,0.16054491220515804,-0.3258581412513315,7.300566911697388,0.2142624855041504
4,AAPL,lstm,regression,1008,252,1990-03-13 05:00:00,1994-03-04 05:00:00,1994-03-07 05:00:00,1995-03-06 05:00:00,0.013107292657118547,0.11448708511058593,0.09379265432839265,-0.10981470518770742,0.24622941589170794,0.023208654376531284,0.1284591073970847,-0.9651125971239161,8.170719861984253,0.19417166709899902
5,AAPL,lstm,regression,1260,252,1990-03-13 05:00:00,1995-03-06 05:00:00,1995-03-07 05:00:00,1996-03-04 05:00:00,0.01719983412738691,0.13114813810110654,0.10394936733959728,-0.6044454355774638,0.27390584667105994,0.02280286320600776,0.12798923516989225,-1.1271106173472596,10.643286943435669,0.18389177322387695
6,AAPL,lstm,regression,1512,252,1990-03-13 05:00:00,1996-03-04 05:00:00,1996-03-05 05:00:00,1997-03-03 05:00:00,0.03641234941488058,0.19082020179970616,0.14505052582158834,-0.33611169117094186,0.26514906470492494,0.02883932417944714,0.11560941120416232,-0.058227739237312504,11.24813175201416,0.17224812507629395
7,AAPL,lstm,regression,1764,252,1990-03-13 05:00:00,1997-03-03 05:00:00,1997-03-04 05:00:00,1998-03-03 05:00:00,0.11864618018323393,0.3444505482405768,0.2490994030501316,-0.3297241184188724,0.4202857410374501,0.08933231117933037,0.2298601240513409,-0.0011896594210074607,11.142568588256836,0.17541122436523438
8,AAPL,lstm,regression,2016,252,1990-03-13 05:00:00,1998-03-03 05:00:00,1998-03-04 05:00:00,1999-03-03 05:00:00,0.04092712934547453,0.2023045460326449,0.14892864654405458,-1.2158997881993479,0.2481493797868172,0.0387458482101211,0.15820068774157117,-1.0977996310876117,11.191957235336304,0.17439579963684082
