fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,accuracy,f1,precision,recall,balanced_accuracy,fit_time,pred_time,baseline_accuracy,baseline_balanced_accuracy
1,IOZ.AX,stockmixer,classification,252,252,2011-02-17 13:00:00,2012-02-21 13:00:00,2012-02-22 13:00:00,2013-02-19 13:00:00,0.2777777777777778,0.2992942866801893,0.4091702856092461,0.2777777777777778,0.3041102399619862,2.8881328105926514,0.21096372604370117,0.27380952380952384,0.5
2,IOZ.AX,stockmixer,classification,504,252,2011-02-17 13:00:00,2013-02-19 13:00:00,2013-02-20 13:00:00,2014-02-18 13:00:00,0.503968253968254,0.43706810704398386,0.7638235028860029,0.503968253968254,0.5948453608247423,3.6395201683044434,0.2152259349822998,0.38492063492063494,0.5
3,IOZ.AX,stockmixer,classification,756,252,2011-02-17 13:00:00,2014-02-18 13:00:00,2014-02-19 13:00:00,2015-02-17 13:00:00,0.6428571428571429,0.6521335807050093,0.6767857142857143,0.6428571428571429,0.6398809523809523,3.843796968460083,0.2006981372833252,0.6666666666666666,0.5
4,IOZ.AX,stockmixer,classification,1008,252,2011-02-17 13:00:00,2015-02-17 13:00:00,2015-02-18 13:00:00,2016-02-14 13:00:00,0.2777777777777778,0.2100361412288018,0.6569520916397695,0.2777777777777778,0.5022941970310391,5.115193128585815,0.22174429893493652,0.2261904761904762,0.5
5,IOZ.AX,stockmixer,classification,1260,252,2011-02-17 13:00:00,2016-02-14 13:00:00,2016-02-15 13:00:00,2017-02-12 13:00:00,0.2976190476190476,0.2803759789711258,0.8120254553434276,0.2976190476190476,0.5565996503496504,4.775347471237183,0.22890138626098633,0.1746031746031746,0.5
6,IOZ.AX,stockmixer,classification,1512,252,2011-02-17 13:00:00,2017-02-12 13:00:00,2017-02-13 13:00:00,2018-02-11 13:00:00,0.5,0.41964285714285715,0.5972972972972973,0.5,0.5366132723112128,5.310833692550659,0.20842790603637695,0.5476190476190477,0.5
7,IOZ.AX,stockmixer,classification,1764,252,2011-02-17 13:00:00,2018-02-11 13:00:00,2018-02-12 13:00:00,2019-02-10 13:00:00,0.44047619047619047,0.4402172467537994,0.4399718867803974,0.44047619047619047,0.4330357142857143,6.203981161117554,0.1913611888885498,0.5555555555555556,0.5
8,IOZ.AX,stockmixer,classification,2016,252,2011-02-17 13:00:00,2019-02-10 13:00:00,2019-02-11 13:00:00,2020-02-09 13:00:00,0.5476190476190477,0.5906092671616305,0.6911844829464967,0.5476190476190477,0.53,5.622654676437378,0.18503355979919434,0.7936507936507936,0.5
