fold,asset,model_type,task,train_size,test_size,train_start_idx,train_end_idx,test_start_idx,test_end_idx,mse,mae,r2,fit_time,pred_time
1,BHP.AX,xgboost,classification,252,252,1990-03-08 14:00:00,1991-07-16 14:00:00,1991-07-30 14:00:00,1993-01-05 13:00:00,0.4087301587301587,0.4087301587301587,-0.6912751677852351,0.0,0.0
2,BHP.AX,xgboost,classification,504,252,1990-03-08 14:00:00,1993-01-05 13:00:00,1993-01-06 13:00:00,1994-06-07 14:00:00,0.23015873015873015,0.23015873015873015,-0.2989690721649487,0.0,0.0
3,BHP.AX,xgboost,classification,756,252,1990-03-08 14:00:00,1994-06-07 14:00:00,1994-06-08 14:00:00,1995-11-07 13:00:00,0.38095238095238093,0.38095238095238093,-0.6153846153846156,0.0,0.0
4,BHP.AX,xgboost,classification,1008,252,1990-03-08 14:00:00,1995-11-07 13:00:00,1995-11-08 13:00:00,1997-04-06 14:00:00,0.42857142857142855,0.42857142857142855,-0.75,0.0,0.0
5,BHP.AX,xgboost,classification,1260,252,1990-03-08 14:00:00,1997-04-06 14:00:00,1997-04-07 14:00:00,1998-09-07 14:00:00,0.6349206349206349,0.6349206349206349,-1.7391304347826098,0.0,0.0
6,BHP.AX,xgboost,classification,1512,252,1990-03-08 14:00:00,1998-09-07 14:00:00,1998-09-08 14:00:00,1999-10-06 14:00:00,0.376984126984127,0.376984126984127,-0.6050955414012738,0.0,0.0
7,BHP.AX,xgboost,classification,1764,252,1990-03-08 14:00:00,1999-10-06 14:00:00,1999-10-07 14:00:00,2000-09-24 13:00:00,0.36507936507936506,0.36507936507936506,-0.5750000000000002,0.0,0.0
8,BHP.AX,xgboost,classification,2016,252,1990-03-08 14:00:00,2000-09-24 13:00:00,2000-09-25 13:00:00,2001-09-11 14:00:00,0.46825396825396826,0.46825396825396826,-0.8805970149253728,0.0,0.0
